,Unnamed: 0,ImageId,No. Mask,Otsu,"BW:1, Colour:0","class: colour=0, BW=1, BW/light=2",Dimension,IoU RW,IoU Ncut,IoU Felzen,IoU U-Net
648,648,d2ce593bddf9998ce3b76328c0151d0ba4b644c293aca7f6254e521c448b305f,12,0.11655177696078432,1,1,"(256, 256, 3)",0.39888978668390435,0.14755244755244754,0.412859968548823,0.8766666666666667
649,649,1f9e429c12f4477221b5b855a5f494fda2ef6d064ff75b061ffaf093e91758c5,77,0.1841452205882353,1,1,"(256, 256, 3)",0.5494290995870911,0.010096153846153847,0.48120335864963454,0.5537082758078079
650,650,58406ed8ef944831c413c3424dc2b07e59aef13eb1ff16acbb3402b38b5de0bd,18,0.07412683823529413,1,1,"(360, 360, 3)",0.2959781416405736,0.0,0.6138175756132414,0.7344007996001999
651,651,f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637,8,0.08638939950980394,1,1,"(256, 256, 3)",0.46428571428571425,0.05555555555555556,0.4484737484737485,0.613986013986014
652,652,81e2dd950e6df28a4fe202a40afa98b202981f65a5ca05b389749290eb87c883,11,0.10958180147058827,1,1,"(256, 256, 3)",0.481929181929182,0.17252747252747253,0.6306184012066365,0.8522222222222222
653,653,4e92129f4e8066d6f560d6022cd343a2245939aa49d8b06cddbd9bfc7e7eeb0e,46,0.6001413350183824,0,0,"(256, 320, 3)",0.44649985525174757,0.5284454907460835,0.3883449937308849,0.5809487360544812
654,654,df9a4212ecb67bb4e58eba62f293b91f9d6f1dde73e38fa891c75661d419fc97,26,0.1014935661764706,1,1,"(256, 256, 3)",0.2369523471887239,0.037891737891737894,0.6698759573223907,0.8723088852399197
655,655,cbca32daaae36a872a11da4eaff65d1068ff3f154eedc9d3fc0c214a4e5d32bd,112,0.4998204442401961,0,0,"(256, 320, 3)",0.17125958737534777,0.1710048049051997,0.17434643018278956,0.2709020857756305
656,656,f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1,12,0.09393382352941176,1,1,"(256, 256, 3)",0.3844320076208621,0.07051282051282051,0.6191939123827669,0.8138095238095238
657,657,f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,11,0.09341299019607843,1,1,"(256, 256, 3)",0.21213265063110268,0.05833333333333333,0.5816269841269841,0.8016666666666665
658,658,fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528,30,0.11326593137254905,1,1,"(256, 256, 3)",0.21626949282435298,0.12242424242424244,0.36315111819737556,0.393238434050832
659,659,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,23,0.06252297794117645,1,1,"(360, 360, 3)",0.2105793224099676,0.0,0.5875738753999623,0.6878449669861704
660,660,dabfee30b46d23569c63fa7253ef10b2407fbe8023035a5030252313cb718097,10,0.10172334558823527,1,1,"(256, 256, 3)",0.3269664545980335,0.02,0.4743127705627706,0.7176470588235294
661,661,a4c44fc5f5bf213e2be6091ccaed49d8bf039d78f6fbd9c4d7b7428cfcb2eda4,37,0.5699878829656863,0,0,"(256, 320, 3)",0.3898972323314429,0.4419652368937482,0.42589126281064804,0.6120289857532257
662,662,589f86dee5b480a88dd4f77eeaffe2c4d70aefdf879a4096dde1fa4d41055b8f,8,0.4398175130208333,0,0,"(256, 320, 3)",0.3812121212121212,0.523015873015873,0.3798701298701299,0.7519480519480519
663,663,34c9f4eb2af8b8f46b1d88b74bde16f4614cd08948c2f1d817eb629afc512e7a,13,0.10144761029411764,1,1,"(256, 256, 3)",0.44670634920634916,0.11463827838827838,0.4738934051881622,0.8401785714285716
664,664,c322c72b9d411e631580fee9312885088b4bb14ed297aa4b246ec943533b3ffb,11,0.09752604166666667,1,1,"(256, 256, 3)",0.18379479997127052,0.07954545454545454,0.27832722832722834,0.6222904546433957
665,665,8175a55b711c948fe383bd3b91b6ca1b9e048a5241e0be13aff31ce2674fbe6d,11,0.12107077205882355,1,1,"(256, 256, 3)",0.4883717589599943,0.17617673992673993,0.6380513784461154,0.8106532356532357
666,666,d7fc0d0a7339211f2433829c6553b762e2b9ef82cfe218d58ecae6643fa8e9c7,18,0.16153492647058826,1,1,"(256, 256, 3)",0.5664738558813218,0.24830074273552533,0.5315401866735805,0.7170154338415208
667,667,dbe5ad05b6f87018159a3228c1d1725892a1bfb9fa9f8fcc2e8bfe70d69d0355,17,0.050390625,1,1,"(360, 360, 3)",0.5384019177846577,0.0,0.5169646338067391,0.80625
668,668,9f073db4acd7e634fd578af50d4e77218742f63a4d423a99808d6fd7cb0d3cdb,18,0.15776654411764707,1,1,"(256, 256, 3)",0.4850025799793601,0.23538431009322114,0.4392696290064711,0.7558164785465415
669,669,6fb82031f7fc5f4fa6e0bc2ef3421db19036b5c2cdd2725009ab465d66d61d72,7,0.2737821691176471,1,1,"(256, 256, 3)",0.5444444444444445,0.5652380952380952,0.6331746031746032,0.6892482517482518
